date,cpi,cpi_1,cpi_2,cpi_3,m4,m4_1,m4_2,m4_3,m4_lend,m4_lend_1,m4_lend_2,m4_lend_3,loans,loans_1,loans_2,loans_3,net_lend,net_lend_1,net_lend_2,net_lend_3,br,br_1,br_2,br_3,gscpi,gscpi_1,gscpi_2,gscpi_3,GBP/US,GBP/US_1,GBP/US_2,GBP/US_3,GBP/EU,GBP/EU_1,GBP/EU_2,GBP/EU_3,unemply,unemply_1,unemply_2,unemply_3,awe,awe_1,awe_2,awe_3,oil_pl,oil_pl_1,oil_pl_2,oil_pl_3,us_gdp,us_gdp_1,us_gdp_2,us_gdp_3,eu_gdp,eu_gdp_1,eu_gdp_2,eu_gdp_3,sr,sr_1,sr_2,sr_3,imp,imp_1,imp_2,imp_3,exp,exp_1,exp_2,exp_3,expp,expp_1,expp_2,expp_3,pop,pop_1,pop_2,pop_3,visa,visa_1,visa_2,visa_3,A_MoM,A_MoM_1,A_MoM_2,A_MoM_3,A_QoQ,A_QoQ_1,A_QoQ_2,A_QoQ_3,B_MoM,B_MoM_1,B_MoM_2,B_MoM_3,BE_MoM,BE_MoM_1,BE_MoM_2,BE_MoM_3,BE_QoQ,BE_QoQ_1,BE_QoQ_2,BE_QoQ_3,C_MoM,C_MoM_1,C_MoM_2,C_MoM_3,C_QoQ,C_QoQ_1,C_QoQ_2,C_QoQ_3,D_MoM,D_MoM_1,D_MoM_2,D_MoM_3,E_MoM,E_MoM_1,E_MoM_2,E_MoM_3,F_MoM,F_MoM_1,F_MoM_2,F_MoM_3,F_QoQ,F_QoQ_1,F_QoQ_2,F_QoQ_3,G_MoM,G_MoM_1,G_MoM_2,G_MoM_3,GT_MoM,GT_MoM_1,GT_MoM_2,GT_MoM_3,GT_QoQ,GT_QoQ_1,GT_QoQ_2,GT_QoQ_3,GVA_MoM,GVA_MoM_1,GVA_MoM_2,GVA_MoM_3,H_MoM,H_MoM_1,H_MoM_2,H_MoM_3,I_MoM,I_MoM_1,I_MoM_2,I_MoM_3,IOS_MoM,IOS_MoM_1,IOS_MoM_2,IOS_MoM_3,IOP_MoM,IOP_MoM_1,IOP_MoM_2,IOP_MoM_3,J_MoM,J_MoM_1,J_MoM_2,J_MoM_3,K_MoM,K_MoM_1,K_MoM_2,K_MoM_3,L_MoM,L_MoM_1,L_MoM_2,L_MoM_3,M_MoM,M_MoM_1,M_MoM_2,M_MoM_3,O_MoM,O_MoM_1,O_MoM_2,O_MoM_3,N_MoM,N_MoM_1,N_MoM_2,N_MoM_3,P_MoM,P_MoM_1,P_MoM_2,P_MoM_3,P3G_QoQ,P3G_QoQ_1,P3G_QoQ_2,P3G_QoQ_3,P3H_QoQ,P3H_QoQ_1,P3H_QoQ_2,P3H_QoQ_3,P3N_QoQ,P3N_QoQ_1,P3N_QoQ_2,P3N_QoQ_3,P51_QoQ,P51_QoQ_1,P51_QoQ_2,P51_QoQ_3,P51S_QoQ,P51S_QoQ_1,P51S_QoQ_2,P51S_QoQ_3,P6_QoQ,P6_QoQ_1,P6_QoQ_2,P6_QoQ_3,P7_QoQ,P7_QoQ_1,P7_QoQ_2,P7_QoQ_3,Q_MoM,Q_MoM_1,Q_MoM_2,Q_MoM_3,R_MoM,R_MoM_1,R_MoM_2,R_MoM_3,S_MoM,S_MoM_1,S_MoM_2,S_MoM_3,T_MoM,T_MoM_1,T_MoM_2,T_MoM_3
2010-10-01,89.765,89.764,89.305,89.506,1.0,1.6,2.2,2.9,-0.9,-0.8,0.3,0.9,-2599.0,-231.0,269.0,684.0,7485.0,19741.0,-25933.0,-2114.0,0.5,0.5,0.5,0.5,0.3732472694565199,0.3095135772746747,-0.04977134699597048,-0.04759020888375674,1.5578,1.56515,1.5299,1.476081818181818,1.190122727272727,1.213318181818182,1.195895454545455,1.208236363636363,7.9,7.8,7.8,7.8,446.0,445.0,443.0,442.0,31.53639785,31.0085759,31.06285976,32.31105773,4218066.5,,,4185790.5,3146458.6,,,3131499.8,0.732526666666667,,,0.693813333333333,0.706601069572684,,,0.716903248717477,4.27907178610467,,,13.8884446659353,-2.4727936723376,,,-5.16644074199505,62891.0,,,62760.0,757762.0,,,748492.0,-1.2,-0.2,0.4,0.2,-0.2,,,-4.5,-3.1,-1.1,3.3,-10.1,-0.9,-0.1,-0.9,-1.5,-2.2,,,-1.1,-0.7,0.5,-0.9,-0.1,-0.8,,,0.8,0.1,-1.1,-2.6,-3.9,-1.3,-1.9,-1.6,0.6,-1.8,4.0,-1.2,1.3,2.4,,,5.1,0.2,-0.6,0.9,1.6,0.6,-0.1,0.5,0.1,0.9,,,1.3,0.23,0.18,0.17,-0.04,1.5,-1.1,0.8,1.8,3.0,0.2,1.6,-1.5,0.6,-0.1,0.5,0.1,-0.009000000000000001,-0.001,-0.009000000000000001,-0.015,2.1,-0.1,0.5,1.5,-0.3,0.3,-0.6,-0.2,0.0,0.2,0.8,0.4,1.7,1.6,0.0,-0.1,0.0,-0.3,-0.1,-0.4,0.2,0.1,-1.0,0.4,0.4,0.5,0.6,-3.8,0.0,,,0.4,0.1,,,2.5,0.3,,,0.8,3.9,,,-1.5,4.5,,,-1.5,1.1,,,3.3,3.2,,,3.2,0.9,-0.7,0.5,0.6,0.9,-3.0,4.4,-1.4,-0.8,-0.8,1.1,-1.2,-10.4,-2.6,0.6,1.5
2010-11-01,89.995,89.765,89.764,89.305,-0.7,1.0,1.6,2.2,-1.3,-0.9,-0.8,0.3,1149.0,-2599.0,-231.0,269.0,-3652.0,7485.0,19741.0,-25933.0,0.5,0.5,0.5,0.5,0.6778556867907487,0.3732472694565199,0.3095135772746747,-0.04977134699597048,1.5862,1.5578,1.56515,1.5299,1.141195238095238,1.190122727272727,1.213318181818182,1.195895454545455,7.9,7.9,7.8,7.8,447.0,446.0,445.0,443.0,32.90251454,31.53639785,31.0085759,31.06285976,,4218066.5,,,,3146458.6,,,,0.732526666666667,,,,0.706601069572684,,,,4.27907178610467,,,,-2.4727936723376,,,,62891.0,,,,757762.0,,,0.2,-1.2,-0.2,0.4,,-0.2,,,-2.8,-3.1,-1.1,3.3,1.4,-0.9,-0.1,-0.9,,-2.2,,,2.1,-0.7,0.5,-0.9,,-0.8,,,3.1,0.1,-1.1,-2.6,-4.6,-1.3,-1.9,-1.6,-0.5,-1.8,4.0,-1.2,,2.4,,,1.2,0.2,-0.6,0.9,0.3,0.6,-0.1,0.5,,0.9,,,0.38,0.23,0.18,0.17,0.0,1.5,-1.1,0.8,-0.1,3.0,0.2,1.6,0.3,0.6,-0.1,0.5,0.014,-0.009000000000000001,-0.001,-0.009000000000000001,-0.1,2.1,-0.1,0.5,2.0,-0.3,0.3,-0.6,1.2,0.0,0.2,0.8,-2.9,1.7,1.6,0.0,1.1,0.0,-0.3,-0.1,-3.4,0.2,0.1,-1.0,0.5,0.4,0.5,0.6,,0.0,,,,0.1,,,,0.3,,,,3.9,,,,4.5,,,,1.1,,,,3.2,,,0.3,0.9,-0.7,0.5,-2.7,0.9,-3.0,4.4,0.4,-0.8,-0.8,1.1,-3.2,-10.4,-2.6,0.6
2010-12-01,90.331,89.995,89.765,89.764,-1.2,-0.7,1.0,1.6,-1.6,-1.3,-0.9,-0.8,1490.0,1149.0,-2599.0,-231.0,-32656.0,-3652.0,7485.0,19741.0,0.5,0.5,0.5,0.5,0.4523336875287517,0.6778556867907487,0.3732472694565199,0.3095135772746747,1.596081818181818,1.5862,1.5578,1.56515,1.170140909090909,1.141195238095238,1.190122727272727,1.213318181818182,7.9,7.9,7.9,7.8,448.0,447.0,446.0,445.0,33.70999826,32.90251454,31.53639785,31.0085759,,,4218066.5,,,,3146458.6,,,,0.732526666666667,,,,0.706601069572684,,,,4.27907178610467,,,,-2.4727936723376,,,,62891.0,,,,757762.0,,2.6,0.2,-1.2,-0.2,,,-0.2,,-3.7,-2.8,-3.1,-1.1,-1.9,1.4,-0.9,-0.1,,,-2.2,,-2.0,2.1,-0.7,0.5,,,-0.8,,0.7,3.1,0.1,-1.1,-1.3,-4.6,-1.3,-1.9,-0.3,-0.5,-1.8,4.0,,,2.4,,0.7,1.2,0.2,-0.6,0.0,0.3,0.6,-0.1,,,0.9,,-0.32,0.38,0.23,0.18,-2.3,0.0,1.5,-1.1,-3.1,-0.1,3.0,0.2,0.0,0.3,0.6,-0.1,-0.019,0.014,-0.009000000000000001,-0.001,0.5,-0.1,2.1,-0.1,-0.8,2.0,-0.3,0.3,-0.4,1.2,0.0,0.2,0.4,-2.9,1.7,1.6,0.0,1.1,0.0,-0.3,2.5,-3.4,0.2,0.1,0.9,0.5,0.4,0.5,,,0.0,,,,0.1,,,,0.3,,,,3.9,,,,4.5,,,,1.1,,,,3.2,,-0.7,0.3,0.9,-0.7,5.3,-2.7,0.9,-3.0,-1.3,0.4,-0.8,-0.8,-6.9,-3.2,-10.4,-2.6
2011-01-01,91.23,90.331,89.995,89.765,-1.5,-1.2,-0.7,1.0,-2.7,-1.6,-1.3,-0.9,-2249.0,1490.0,1149.0,-2599.0,3084.0,-32656.0,-3652.0,7485.0,0.5,0.5,0.5,0.5,0.6984080524502906,0.4523336875287517,0.6778556867907487,0.3732472694565199,1.558908695652174,1.596081818181818,1.5862,1.5578,1.179917391304347,1.170140909090909,1.141195238095238,1.190122727272727,7.9,7.9,7.9,7.9,449.0,448.0,447.0,446.0,36.75385785,33.70999826,32.90251454,31.53639785,4240216.0,,,4218066.5,3166297.5,,,3146458.6,0.742343333333333,,,0.732526666666667,0.775412036669354,,,0.706601069572684,8.39277620424434,,,4.27907178610467,0.965712217504404,,,-2.4727936723376,63022.0,,,62891.0,511446.0,,,757762.0,7.2,2.6,0.2,-1.2,3.5,,,-0.2,-4.8,-3.7,-2.8,-3.1,-0.7,-1.9,1.4,-0.9,-0.7,,,-2.2,-1.4,-2.0,2.1,-0.7,0.0,,,-0.8,7.1,0.7,3.1,0.1,0.9,-1.3,-4.6,-1.3,-2.9,-0.3,-0.5,-1.8,-1.5,,,2.4,-3.5,0.7,1.2,0.2,-0.8,0.0,0.3,0.6,0.3,,,0.9,-0.85,-0.32,0.38,0.23,0.3,-2.3,0.0,1.5,-4.1,-3.1,-0.1,3.0,-0.8,0.0,0.3,0.6,-0.006999999999999999,-0.019,0.014,-0.009000000000000001,4.4,0.5,-0.1,2.1,-0.6,-0.8,2.0,-0.3,-0.2,-0.4,1.2,0.0,-2.6,0.4,-2.9,1.7,0.2,0.0,1.1,0.0,2.1,2.5,-3.4,0.2,0.0,0.9,0.5,0.4,0.6,,,0.0,-0.1,,,0.1,-1.2,,,0.3,2.7,,,3.9,6.6,,,4.5,2.0,,,1.1,0.9,,,3.2,-1.2,-0.7,0.3,0.9,0.3,5.3,-2.7,0.9,-10.3,-1.3,0.4,-0.8,9.5,-6.9,-3.2,-10.4
2011-02-01,91.312,91.23,90.331,89.995,-1.9,-1.5,-1.2,-0.7,-3.3,-2.7,-1.6,-1.3,1091.0,-2249.0,1490.0,1149.0,3355.0,3084.0,-32656.0,-3652.0,0.5,0.5,0.5,0.5,0.7725465388226617,0.6984080524502906,0.4523336875287517,0.6778556867907487,1.578842857142857,1.558908695652174,1.596081818181818,1.5862,1.180971428571428,1.179917391304347,1.170140909090909,1.141195238095238,7.8,7.9,7.9,7.9,458.0,449.0,448.0,447.0,38.5226149,36.75385785,33.70999826,32.90251454,,4240216.0,,,,3166297.5,,,,0.742343333333333,,,,0.775412036669354,,,,8.39277620424434,,,,0.965712217504404,,,,63022.0,,,,511446.0,,,9.0,7.2,2.6,0.2,,3.5,,,4.8,-4.8,-3.7,-2.8,0.9,-0.7,-1.9,1.4,,-0.7,,,0.8,-1.4,-2.0,2.1,,0.0,,,-9.4,7.1,0.7,3.1,10.0,0.9,-1.3,-4.6,3.6,-2.9,-0.3,-0.5,,-1.5,,,1.6,-3.5,0.7,1.2,0.2,-0.8,0.0,0.3,,0.3,,,0.51,-0.85,-0.32,0.38,0.6,0.3,-2.3,0.0,5.7,-4.1,-3.1,-0.1,0.2,-0.8,0.0,0.3,0.009000000000000001,-0.006999999999999999,-0.019,0.014,-2.7,4.4,0.5,-0.1,-5.9,-0.6,-0.8,2.0,-0.6,-0.2,-0.4,1.2,1.7,-2.6,0.4,-2.9,-0.7,0.2,0.0,1.1,3.7,2.1,2.5,-3.4,0.3,0.0,0.9,0.5,,0.6,,,,-0.1,,,,-1.2,,,,2.7,,,,6.6,,,,2.0,,,,0.9,,,1.9,-1.2,-0.7,0.3,3.4,0.3,5.3,-2.7,11.9,-10.3,-1.3,0.4,1.7,9.5,-6.9,-3.2
2011-03-01,91.987,91.312,91.23,90.331,-1.7,-1.9,-1.5,-1.2,-2.5,-3.3,-2.7,-1.6,493.0,1091.0,-2249.0,1490.0,-7824.0,3355.0,3084.0,-32656.0,0.5,0.5,0.5,0.5,0.3612292826858375,0.7725465388226617,0.6984080524502906,0.4523336875287517,1.612974999999999,1.578842857142857,1.558908695652174,1.596081818181818,1.181515,1.180971428571428,1.179917391304347,1.170140909090909,7.8,7.8,7.9,7.9,453.0,458.0,449.0,448.0,40.36286501,38.5226149,36.75385785,33.70999826,,,4240216.0,,,,3166297.5,,,,0.742343333333333,,,,0.775412036669354,,,,8.39277620424434,,,,0.965712217504404,,,,63022.0,,,,511446.0,,7.0,9.0,7.2,2.6,,,3.5,,-11.7,4.8,-4.8,-3.7,-2.7,0.9,-0.7,-1.9,,,-0.7,,-0.6,0.8,-1.4,-2.0,,,0.0,,-4.7,-9.4,7.1,0.7,-5.7,10.0,0.9,-1.3,1.0,3.6,-2.9,-0.3,,,-1.5,,0.3,1.6,-3.5,0.7,1.1,0.2,-0.8,0.0,,,0.3,,0.55,0.51,-0.85,-0.32,1.8,0.6,0.3,-2.3,2.8,5.7,-4.1,-3.1,1.1,0.2,-0.8,0.0,-0.027,0.009000000000000001,-0.006999999999999999,-0.019,2.1,-2.7,4.4,0.5,1.9,-5.9,-0.6,-0.8,0.8,-0.6,-0.2,-0.4,1.5,1.7,-2.6,0.4,0.8,-0.7,0.2,0.0,-0.2,3.7,2.1,2.5,1.8,0.3,0.0,0.9,,,0.6,,,,-0.1,,,,-1.2,,,,2.7,,,,6.6,,,,2.0,,,,0.9,,0.2,1.9,-1.2,-0.7,0.8,3.4,0.3,5.3,-1.1,11.9,-10.3,-1.3,13.1,1.7,9.5,-6.9
2011-04-01,92.241,91.987,91.312,91.23,-1.3,-1.7,-1.9,-1.5,-2.5,-2.5,-3.3,-2.7,-1926.0,493.0,1091.0,-2249.0,7404.0,-7824.0,3355.0,3084.0,0.5,0.5,0.5,0.5,0.7297131139198944,0.3612292826858375,0.7725465388226617,0.6984080524502906,1.615947826086956,1.612974999999999,1.578842857142857,1.558908695652174,1.152713043478261,1.181515,1.180971428571428,1.179917391304347,7.7,7.8,7.8,7.9,453.0,453.0,458.0,449.0,44.45853248,40.36286501,38.5226149,36.75385785,4230158.0,,,4240216.0,3196828.2,,,3166297.5,0.79247,,,0.742343333333333,0.88242872390135,,,0.775412036669354,17.5130692051086,,,8.39277620424434,9.00240269334563,,,0.965712217504404,63154.0,,,63022.0,543638.0,,,511446.0,3.1,7.0,9.0,7.2,21.7,,,3.5,-1.0,-11.7,4.8,-4.8,-0.7,-2.7,0.9,-0.7,-2.3,,,-0.7,-0.9,-0.6,0.8,-1.4,-1.5,,,0.0,0.6,-4.7,-9.4,7.1,-0.1,-5.7,10.0,0.9,1.1,1.0,3.6,-2.9,2.5,,,-1.5,0.3,0.3,1.6,-3.5,0.3,1.1,0.2,-0.8,0.4,,,0.3,0.22,0.55,0.51,-0.85,1.7,1.8,0.6,0.3,-1.4,2.8,5.7,-4.1,0.3,1.1,0.2,-0.8,-0.006999999999999999,-0.027,0.009000000000000001,-0.006999999999999999,2.4,2.1,-2.7,4.4,1.4,1.9,-5.9,-0.6,-0.1,0.8,-0.6,-0.2,0.3,1.5,1.7,-2.6,-0.3,0.8,-0.7,0.2,-0.6,-0.2,3.7,2.1,-0.4,1.8,0.3,0.0,0.6,,,0.6,-0.8,,,-0.1,-1.7,,,-1.2,-3.9,,,2.7,-7.0,,,6.6,4.1,,,2.0,-2.3,,,0.9,0.0,0.2,1.9,-1.2,0.6,0.8,3.4,0.3,-2.7,-1.1,11.9,-10.3,-0.9,13.1,1.7,9.5
2011-05-01,93.163,92.241,91.987,91.312,-1.0,-1.3,-1.7,-1.9,-1.1,-2.5,-2.5,-3.3,2372.0,-1926.0,493.0,1091.0,-4272.0,7404.0,-7824.0,3355.0,0.5,0.5,0.5,0.5,1.603106719826223,0.7297131139198944,0.3612292826858375,0.7725465388226617,1.638071428571429,1.615947826086956,1.612974999999999,1.578842857142857,1.132995238095238,1.152713043478261,1.181515,1.180971428571428,7.8,7.7,7.8,7.8,451.0,453.0,453.0,458.0,46.90240623,44.45853248,40.36286501,38.5226149,,4230158.0,,,,3196828.2,,,,0.79247,,,,0.88242872390135,,,,17.5130692051086,,,,9.00240269334563,,,,63154.0,,,,543638.0,,,0.6,3.1,7.0,9.0,,21.7,,,0.5,-1.0,-11.7,4.8,-0.6,-0.7,-2.7,0.9,,-2.3,,,0.9,-0.9,-0.6,0.8,,-1.5,,,-6.7,0.6,-4.7,-9.4,-6.5,-0.1,-5.7,10.0,1.5,1.1,1.0,3.6,,2.5,,,0.0,0.3,0.3,1.6,-1.2,0.3,1.1,0.2,,0.4,,,-0.94,0.22,0.55,0.51,-1.6,1.7,1.8,0.6,2.2,-1.4,2.8,5.7,-1.2,0.3,1.1,0.2,-0.006,-0.006999999999999999,-0.027,0.009000000000000001,-2.7,2.4,2.1,-2.7,-6.4,1.4,1.9,-5.9,0.4,-0.1,0.8,-0.6,-3.6,0.3,1.5,1.7,0.6,-0.3,0.8,-0.7,0.0,-0.6,-0.2,3.7,1.2,-0.4,1.8,0.3,,0.6,,,,-0.8,,,,-1.7,,,,-3.9,,,,-7.0,,,,4.1,,,,-2.3,,,-0.9,0.0,0.2,1.9,0.6,0.6,0.8,3.4,-0.6,-2.7,-1.1,11.9,5.3,-0.9,13.1,1.7
2011-06-01,93.353,93.163,92.241,91.987,-0.5,-1.0,-1.3,-1.7,-1.6,-1.1,-2.5,-2.5,-2536.0,2372.0,-1926.0,493.0,9495.0,-4272.0,7404.0,-7824.0,0.5,0.5,0.5,0.5,0.9279372079584367,1.603106719826223,0.7297131139198944,0.3612292826858375,1.633445454545454,1.638071428571429,1.615947826086956,1.612974999999999,1.140154545454545,1.132995238095238,1.152713043478261,1.181515,7.9,7.8,7.7,7.8,453.0,451.0,453.0,453.0,44.70079723,46.90240623,44.45853248,40.36286501,,,4230158.0,,,,3196828.2,,,,0.79247,,,,0.88242872390135,,,,17.5130692051086,,,,9.00240269334563,,,,63154.0,,,,543638.0,,-0.6,0.6,3.1,7.0,,,21.7,,-8.5,0.5,-1.0,-11.7,1.0,-0.6,-0.7,-2.7,,,-2.3,,1.5,0.9,-0.9,-0.6,,,-1.5,,6.7,-6.7,0.6,-4.7,1.3,-6.5,-0.1,-5.7,-1.2,1.5,1.1,1.0,,,2.5,,-1.3,0.0,0.3,0.3,1.2,-1.2,0.3,1.1,,,0.4,,0.99,-0.94,0.22,0.55,0.6,-1.6,1.7,1.8,0.1,2.2,-1.4,2.8,1.2,-1.2,0.3,1.1,0.01,-0.006,-0.006999999999999999,-0.027,6.9,-2.7,2.4,2.1,3.7,-6.4,1.4,1.9,-0.4,0.4,-0.1,0.8,3.5,-3.6,0.3,1.5,-0.6,0.6,-0.3,0.8,1.9,0.0,-0.6,-0.2,0.4,1.2,-0.4,1.8,,,0.6,,,,-0.8,,,,-1.7,,,,-3.9,,,,-7.0,,,,4.1,,,,-2.3,,0.1,-0.9,0.0,0.2,1.1,0.6,0.6,0.8,-0.1,-0.6,-2.7,-1.1,-10.6,5.3,-0.9,13.1
2011-07-01,93.266,93.353,93.163,92.241,-0.7,-0.5,-1.0,-1.3,-1.5,-1.6,-1.1,-2.5,-282.0,-2536.0,2372.0,-1926.0,-7991.0,9495.0,-4272.0,7404.0,0.5,0.5,0.5,0.5,0.1980152252825831,0.9279372079584367,1.603106719826223,0.7297131139198944,1.62135,1.633445454545454,1.638071428571429,1.615947826086956,1.126154545454545,1.140154545454545,1.132995238095238,1.152713043478261,8.0,7.9,7.8,7.7,456.0,453.0,451.0,453.0,44.32073248,44.70079723,46.90240623,44.45853248,4258778.5,,,4230158.0,3200076.8,,,3196828.2,0.823173333333333,,,0.79247,0.928752571312113,,,0.88242872390135,-5.66296302732724,,,17.5130692051086,-7.2987407705311,,,9.00240269334563,63285.0,,,63154.0,872197.0,,,543638.0,0.0,-0.6,0.6,3.1,4.4,,,21.7,0.1,-8.5,0.5,-1.0,0.4,1.0,-0.6,-0.7,-1.3,,,-2.3,-0.1,1.5,0.9,-0.9,1.1,,,-1.5,4.1,6.7,-6.7,0.6,0.8,1.3,-6.5,-0.1,1.9,-1.2,1.5,1.1,2.4,,,2.5,0.0,-1.3,0.0,0.3,-0.1,1.2,-1.2,0.3,0.1,,,0.4,0.07,0.99,-0.94,0.22,-1.0,0.6,-1.6,1.7,2.5,0.1,2.2,-1.4,-0.1,1.2,-1.2,0.3,0.004,0.01,-0.006,-0.006999999999999999,-0.9,6.9,-2.7,2.4,-1.7,3.7,-6.4,1.4,0.3,-0.4,0.4,-0.1,-0.2,3.5,-3.6,0.3,-0.2,-0.6,0.6,-0.3,1.2,1.9,0.0,-0.6,0.5,0.4,1.2,-0.4,-1.8,,,0.6,-0.4,,,-0.8,4.0,,,-1.7,-1.1,,,-3.9,5.7,,,-7.0,-1.4,,,4.1,3.0,,,-2.3,0.2,0.1,-0.9,0.0,1.0,1.1,0.6,0.6,0.7,-0.1,-0.6,-2.7,-8.1,-10.6,5.3,-0.9
2011-08-01,93.262,93.266,93.353,93.163,-1.1,-0.7,-0.5,-1.0,-1.2,-1.5,-1.6,-1.1,2700.0,-282.0,-2536.0,2372.0,14012.0,-7991.0,9495.0,-4272.0,0.5,0.5,0.5,0.5,0.288637390129365,0.1980152252825831,0.9279372079584367,1.603106719826223,1.61447619047619,1.62135,1.633445454545454,1.638071428571429,1.130790476190476,1.126154545454545,1.140154545454545,1.132995238095238,8.2,8.0,7.9,7.8,456.0,456.0,453.0,451.0,45.08496895,44.32073248,44.70079723,46.90240623,,4258778.5,,,,3200076.8,,,,0.823173333333333,,,,0.928752571312113,,,,-5.66296302732724,,,,-7.2987407705311,,,,63285.0,,,,872197.0,,,0.4,0.0,-0.6,0.6,,4.4,,,0.6,0.1,-8.5,0.5,-0.5,0.4,1.0,-0.6,,-1.3,,,-0.4,-0.1,1.5,0.9,,1.1,,,-1.0,4.1,6.7,-6.7,-2.2,0.8,1.3,-6.5,-1.1,1.9,-1.2,1.5,,2.4,,,0.0,0.0,-1.3,0.0,0.3,-0.1,1.2,-1.2,,0.1,,,0.09,0.07,0.99,-0.94,-1.0,-1.0,0.6,-1.6,-1.0,2.5,0.1,2.2,0.3,-0.1,1.2,-1.2,-0.005,0.004,0.01,-0.006,0.4,-0.9,6.9,-2.7,4.9,-1.7,3.7,-6.4,0.9,0.3,-0.4,0.4,-2.5,-0.2,3.5,-3.6,-0.1,-0.2,-0.6,0.6,-0.8,1.2,1.9,0.0,-0.8,0.5,0.4,1.2,,-1.8,,,,-0.4,,,,4.0,,,,-1.1,,,,5.7,,,,-1.4,,,,3.0,,,0.2,0.2,0.1,-0.9,-2.5,1.0,1.1,0.6,1.1,0.7,-0.1,-0.6,0.7,-8.1,-10.6,5.3
2011-09-01,93.81,93.262,93.266,93.353,-0.7,-1.1,-0.7,-0.5,0.0,-1.2,-1.5,-1.6,1720.0,2700.0,-282.0,-2536.0,-7012.0,14012.0,-7991.0,9495.0,0.5,0.5,0.5,0.5,-0.092412733772702,0.288637390129365,0.1980152252825831,0.9279372079584367,1.634273913043478,1.61447619047619,1.62135,1.633445454545454,1.141665217391304,1.130790476190476,1.126154545454545,1.140154545454545,8.3,8.2,8.0,7.9,454.0,456.0,456.0,453.0,42.65178989,45.08496895,44.32073248,44.70079723,,,4258778.5,,,,3200076.8,,,,0.823173333333333,,,,0.928752571312113,,,,-5.66296302732724,,,,-7.2987407705311,,,,63285.0,,,,872197.0,,0.8,0.4,0.0,-0.6,,,4.4,,-2.9,0.6,0.1,-8.5,0.2,-0.5,0.4,1.0,,,-1.3,,0.6,-0.4,-0.1,1.5,,,1.1,,0.7,-1.0,4.1,6.7,-1.1,-2.2,0.8,1.3,-1.2,-1.1,1.9,-1.2,,,2.4,,-0.2,0.0,0.0,-1.3,-0.2,0.3,-0.1,1.2,,,0.1,,-0.21,0.09,0.07,0.99,0.6,-1.0,-1.0,0.6,-1.6,-1.0,2.5,0.1,-0.2,0.3,-0.1,1.2,0.002,-0.005,0.004,0.01,2.8,0.4,-0.9,6.9,-2.8,4.9,-1.7,3.7,-0.1,0.9,0.3,-0.4,0.2,-2.5,-0.2,3.5,0.2,-0.1,-0.2,-0.6,-1.6,-0.8,1.2,1.9,-0.2,-0.8,0.5,0.4,,,-1.8,,,,-0.4,,,,4.0,,,,-1.1,,,,5.7,,,,-1.4,,,,3.0,,0.1,0.2,0.2,0.1,-0.5,-2.5,1.0,1.1,-0.9,1.1,0.7,-0.1,5.5,0.7,-8.1,-10.6
2011-10-01,94.413,93.81,93.262,93.266,-1.5,-0.7,-1.1,-0.7,-0.9,0.0,-1.2,-1.5,3522.0,1720.0,2700.0,-282.0,-22395.0,-7012.0,14012.0,-7991.0,0.5,0.5,0.5,0.5,-0.5420594080723428,-0.092412733772702,0.288637390129365,0.1980152252825831,1.578290909090909,1.634273913043478,1.61447619047619,1.62135,1.147045454545454,1.141665217391304,1.130790476190476,1.126154545454545,8.4,8.3,8.2,8.0,454.0,454.0,456.0,456.0,44.27934216,42.65178989,45.08496895,44.32073248,4257828.3,,,4258778.5,3202670.3,,,3200076.8,0.868273333333333,,,0.823173333333333,0.913306909299615,,,0.928752571312113,4.65389079505212,,,-5.66296302732724,0.413821420827091,,,-7.2987407705311,63392.0,,,63285.0,720758.0,,,872197.0,0.6,0.8,0.4,0.0,0.9,,,4.4,-0.9,-2.9,0.6,0.1,0.1,0.2,-0.5,0.4,0.2,,,-1.3,0.3,0.6,-0.4,-0.1,0.5,,,1.1,-1.0,0.7,-1.0,4.1,1.0,-1.1,-2.2,0.8,1.0,-1.2,-1.1,1.9,-0.7,,,2.4,-0.2,-0.2,0.0,0.0,0.0,-0.2,0.3,-0.1,0.5,,,0.1,0.1,-0.21,0.09,0.07,1.1,0.6,-1.0,-1.0,0.3,-1.6,-1.0,2.5,0.0,-0.2,0.3,-0.1,0.001,0.002,-0.005,0.004,0.1,2.8,0.4,-0.9,-1.5,-2.8,4.9,-1.7,0.4,-0.1,0.9,0.3,1.3,0.2,-2.5,-0.2,0.1,0.2,-0.1,-0.2,2.2,-1.6,-0.8,1.2,-1.3,-0.2,-0.8,0.5,-0.2,,,-1.8,0.4,,,-0.4,0.3,,,4.0,2.3,,,-1.1,3.3,,,5.7,1.1,,,-1.4,-0.2,,,3.0,-0.3,0.1,0.2,0.2,-0.7,-0.5,-2.5,1.0,-0.1,-0.9,1.1,0.7,4.8,5.5,0.7,-8.1
